data,brasil_retorno,brasil_peso,brasil_saldo,brasil_mov,ouro_retorno,ouro_peso,ouro_saldo,ouro_mov,sp500_retorno,sp500_peso,sp500_saldo,sp500_mov,reits_retorno,reits_peso,reits_saldo,reits_mov,saldo_total,retorno_total
2023-05-01,0.0315,0.39458395912343086,199008.75255531844,0.0,-0.0019,0.2577012887707926,129971.86232330035,0.0,0.0143,0.20843960831742092,105126.6922419247,0.0,-0.0283,0.13927514378835557,70243.53622700874,0.0,504350.84334755223,0.010551823327476617
2023-06-01,0.0851,0.4175333888083304,215944.39739777605,0.0,-0.057,0.23697924091151473,122563.46617087223,0.0,0.0267,0.20869201446115895,107933.57492478409,0.0,0.0072,0.13679535581899593,70749.2896878432,0.0,517190.72818127554,0.025458240038820135
2023-07-01,0.0181,0.42194454484732413,219852.99099067578,0.0,-0.0018,0.23480189530767565,122342.85193176466,0.0,0.0051,0.20820388684803187,108484.03615690049,0.0,-0.0054,0.13504967299696835,70367.24352352884,0.0,521047.12260286976,0.007456426056119403
2023-08-01,-0.0588,0.4040915704884427,206925.63512042403,0.0,0.0199,0.24366978831686759,124777.47468520678,0.0,0.015,0.21502916632743807,110111.296699254,0.0,-0.0015,0.1372094748672517,70261.69265824356,0.0,512076.09916312835,-0.01721729772717484
2023-09-01,0.0288,0.41796617664470476,212885.09341189225,0.0,-0.0199,0.2401056983475637,122294.40293897116,0.0,-0.0213,0.211581334203146,107765.9260795599,0.0,-0.0551,0.1303467908045855,66390.27339277434,0.0,509335.69582319766,-0.0053515548653984
2023-10-01,-0.0267,0.40734695362319007,207201.06141779473,0.0,0.0762,0.2587450592900684,131613.23644292078,0.0,-0.0193,0.2077734913597337,105686.04370622439,0.0,-0.0336,0.12613449572700783,64159.560206777125,0.0,508659.901773717,-0.0013268146234840517
2023-11-01,0.1103,0.42358854295093734,230055.33849217749,0.0,-0.0024,0.24175078813946377,131297.36467545776,0.0,0.0585,0.20597778914532947,111868.67726303851,0.0,0.0893,0.12868287976426934,69889.00893324232,0.0,543110.3893639161,0.06772794055530795
2023-12-01,0.0167,0.4208947461094471,233897.26264499684,0.0,0.0019,0.23671662014614628,131546.82966834115,0.0,0.0328,0.20790890815725882,115537.96987726618,0.0,0.0693,0.13447972558714777,74732.31725231602,0.0,555714.3794429202,0.023207050216376368
2024-01-01,-0.0385,0.38855548928537137,213727.75116816445,-11611.51,0.0094,0.25494534771564475,140234.52850522354,7381.77,0.0373,0.20959366714858457,115288.50929668821,-4395.09,-0.0306,0.14690549585039944,80806.42824039515,8624.84,550057.2172104713,-0.010179981734717791
2024-02-01,0.0056,0.3836994742732276,214924.62657470617,0.0,0.0053,0.25168403301785724,140977.77150630121,0.0,0.0547,0.21708009003297105,121594.79075521705,0.0,0.0227,0.14753640267594398,82640.73416145213,0.0,560137.9229976767,0.018326649431722908
2024-03-01,-0.0128,0.367771443517619,212173.59135454992,0.0,0.0977,0.26823841998376563,154751.29978246684,0.0,0.0364,0.21843843224315068,126020.84113870695,0.0,0.0161,0.14555170425546463,83971.2499814515,0.0,576916.9822571753,0.029955228115430055
2024-04-01,-0.0188,0.36289926969973824,208184.72783708439,0.0,0.0496,0.2831361710288684,162426.9642516772,0.0,-0.0175,0.21583017369584562,123815.47641877958,0.0,-0.0563,0.1381343855755478,79243.66860749578,0.0,573670.8371150369,-0.005626711020774389
2024-05-01,-0.0301,0.34442689962538353,201918.36752918814,0.0,0.0352,0.28681616642669217,168144.3933933362,0.0,0.0656,0.22505588865682866,131937.77167185151,0.0,0.0631,0.14370104529109573,84243.94409662877,0.0,586244.4766910046,0.021917864326518544
2024-06-01,-0.0239,0.3237730870115751,197092.51854524054,0.0,0.0569,0.2919354907290993,177711.80937741706,0.0,0.0938,0.23707058470598216,144313.53465467118,0.0,0.0638,0.1472208375533433,89618.70772999368,0.0,608736.5703073225,0.038366406014214816
2024-07-01,0.0367,0.31793147395191207,204325.81397585088,0.0,0.0734,0.2968165859319793,190755.85618571946,0.0,0.0318,0.23169297884062454,148902.70505668974,0.0,0.1012,0.15355896127548418,98688.12095226903,0.0,642672.496170529,0.055748130666888995
2024-08-01,0.079,0.32754815601618775,220467.5532799431,0.0,0.0258,0.29071741667248674,195677.35727531102,0.0,0.026,0.2269762542869346,152774.17538816368,0.0,0.0555,0.15475817302439082,104165.31166511997,0.0,673084.3976085378,0.047320994159891994
2024-09-01,-0.047,0.31722973928236736,210105.57827578578,0.0,0.0159,0.3001427421119768,198788.62725598845,0.0,-0.0152,0.22716127596117652,150452.00792226358,0.0,-0.0115,0.15546624264447922,102967.41058097109,0.0,662313.624035009,-0.01600211446261024
2024-10-01,-0.0006,0.3028922511310415,209979.5149288203,0.0,0.105,0.3168582706093754,219661.43311786724,0.0,0.0504,0.2279627755606099,158034.78912154568,0.0,0.0253,0.15228670269897324,105572.48606866966,0.0,693248.2232369028,0.04670687432553655
2024-11-01,-0.0416,0.2827408068264761,201244.36710778138,0.0,0.0078,0.3110233010961487,221374.7922961866,0.0,0.103,0.24490236184408745,174312.37240106487,0.0,0.0877,0.16133353023328778,114831.19309689199,0.0,711762.7249019248,0.026706886573144573
2024-12-01,-0.094,0.2646045654900708,182327.39659964992,0.0,0.017,0.3267341447820754,225138.16376522178,0.0,0.0014,0.25332683847578213,174556.40972242635,0.0,-0.0679,0.1553344512520718,107034.15508561302,0.0,689056.125172911,-0.03190192311931295
2025-01-01,0.0699,0.41889715478784956,294888.4556169654,93295.05,0.0136,0.24803379260366762,174606.8246244288,-52874.13,-0.0235,0.1911641698822247,134572.66582394933,-36745.18,-0.0335,0.14190488272625826,99895.90818024498,-3675.74,703963.8542455884,0.021634999716367842
2025-02-01,-0.0537,0.4037013679146989,279052.9455503344,0.0,0.0154,0.2564909129404428,177295.769723645,0.0,-0.0199,0.19080987840294372,131894.66977405275,0.0,0.031,0.14899784074191458,102992.68133383257,0.0,691236.0663818647,-0.018080172422153096
2025-03-01,0.0572,0.41750305525421866,295014.7740358135,0.0,0.0779,0.27045358200740494,191107.11018511694,0.0,-0.0707,0.17345989311271048,122569.71662102721,0.0,-0.0492,0.13858346962566584,97925.441412208,0.0,706617.0422541657,0.022251408195191003
2025-04-01,0.0208,0.42445809176221017,301151.08133575844,0.0,0.0277,0.2768175319661103,196400.77713724467,0.0,-0.0315,0.16731435264493633,118708.77054746485,0.0,-0.0479,0.13141002362674326,93234.81276856324,0.0,709495.4417890311,0.004073492942772816
2025-05-01,0.0146,0.42105854559428796,305547.88712326053,0.0,0.0082,0.2728683068624107,198011.26350977007,0.0,0.0703,0.17508604540414743,127053.99711695164,0.0,0.0195,0.13098710213915385,95052.89161755022,0.0,725666.0393675325,0.02279168635351092
2025-06-01,0.025,0.4313872556127734,313186.584301342,0.0,-0.029,0.2648337226835389,192268.93686798675,0.0,0.0147,0.17757840598251043,128921.69087457082,0.0,-0.0361,0.1262006157211773,91621.48223015666,0.0,725998.6942740562,0.00045841322106476845
2025-07-01,-0.0631,0.40991397661575113,293424.51083192736,0.0,0.0139,0.2723331975065956,194941.47509045177,0.0,0.0401,0.18732572688633015,134091.45067864112,0.0,0.019,0.13042709899132315,93362.29039252964,0.0,715819.7269935498,-0.014020641305263815
2025-08-01,0.0793,0.4270131236000512,316693.0745408992,0.0,0.0177,0.26750178158294985,198391.93919955275,0.0,-0.0102,0.178958031938793,132723.71788171897,0.0,0.0051,0.12652706287820584,93838.43807353155,0.0,741647.1696957025,0.03608093173211113
2025-09-01,0.0327,0.4237785368053129,327048.9380783866,0.0,0.1001,0.28280195082349874,218250.97231342798,0.0,0.0175,0.17498836382528354,135046.38294464906,0.0,-0.026,0.11843114854590486,91398.63868361973,0.0,771744.9320200833,0.040582319402270306
2025-10-01,0.0167,0.42022772751914195,332510.65534429566,0.0,0.049,0.2893415563497585,228945.26995678595,0.0,0.0341,0.17649184070236512,139651.46460306158,0.0,-0.0136,0.11393887542873443,90155.6171975225,0.0,791263.0071016657,0.025290836741218126
2025-11-01,0.073,0.43093122876923085,356783.93318442925,0.0,0.0488,0.290019388780206,240117.7991306771,0.0,-0.0036,0.16806678503585165,139148.71933049057,0.0,0.0192,0.1109825974147114,91886.60504771493,0.0,827937.0566933119,0.04634874784046872
2025-12-01,-0.0334,0.41579965168777494,344867.3498160693,0.0,0.0466,0.30299616101612614,251307.28857016665,0.0,0.022,0.1714597361003407,142209.99115576135,0.0,-0.0094,0.1097444511957581,91022.8709602664,0.0,829407.5005022638,0.0017760333313556753
2026-01-01,0.1047,0.42149040167794527,366498.5858968118,-13104.35,0.0742,0.2561583324055994,222737.37721807306,-43955.42,-0.0395,0.18323596173477036,159329.1818601088,23671.51,-0.0277,0.13911530418168513,120964.94263266702,33388.26,869530.0876076606,0.04837499911816545
2026-02-01,0.035,0.4216662918505864,379326.03640320024,0.0,0.0674,0.26428744448459984,237749.87644257117,0.0,-0.0188,0.17378372313166926,156333.79324113874,0.0,0.0431,0.14026254053314452,126178.53166013498,0.0,899588.2377470451,0.03456826919248246
2026-03-01,0.0134,0.4414339037901009,384409.00529100315,0.0,-0.0951,0.24705464326520848,215139.86319288265,0.0,-0.0297,0.17419313266532488,151690.67958187693,0.0,-0.0523,0.13731832027936575,119579.39445430992,0.0,870818.9425200727,-0.03198051510658151
2026-04-01,-0.0166,0.4380596913690523,378027.8158031725,0.0,-0.0603,0.23427160387228416,202166.92944235183,0.0,0.05,0.1845685634191187,159275.2135609708,0.0,0.0327,0.14310014133954482,123489.64065296586,0.0,862959.5994594609,-0.009025232085406287
2026-05-01,-0.0866,0.4115753020656095,345290.6069546177,0.0,-0.0074,0.2391932540822818,200670.89416447844,0.0,0.0617,0.2015647363238865,169102.4942376827,0.0,0.0032,0.14766670752822228,123884.80750305534,0.0,838948.8028598342,-0.027823778325968718
