data,sp500_retorno,sp500_peso,sp500_saldo,sp500_mov,ouro_retorno,ouro_peso,ouro_saldo,ouro_mov,tbond_retorno,tbond_peso,tbond_saldo,tbond_mov,bil_retorno,bil_peso,bil_saldo,bil_mov,saldo_total,retorno_total
2011-01-01,0.0354,0.3118619589857676,33113.56115792172,0.0,-0.0506,0.29639842694789525,31471.640432743003,0.0,-0.0187,0.18228521603963027,19355.078346662795,0.0,0.0125,0.20945439802670685,22239.90717370426,0.0,106180.18711103179,-0.005986412977452393
2011-02-01,0.0205,0.31250572482018435,33792.38916165912,0.0,0.0473,0.3048102477336602,32960.24902521175,0.0,0.0017,0.17929644845262208,19387.98197985212,0.0,-0.0111,0.2033875789935335,21993.044204076145,0.0,108133.66437079912,0.018397756803014476
2011-03-01,-0.0215,0.31113830533526193,33065.85279468345,0.0,-0.007,0.30797359790442275,32729.527282035266,0.0,-0.0233,0.17818352612272867,18936.241999721566,0.0,-0.0205,0.2027045706375866,21542.186797892584,0.0,106273.80887433287,-0.017199597436082903
2011-04-01,-0.0012,0.30745026705986483,33026.17377132983,0.0,0.0612,0.3233356468733772,34732.574351695825,0.0,-0.0103,0.17446727518067526,18741.198707124433,0.0,-0.0289,0.19474681088608267,20919.617599433488,0.0,107419.56442958358,0.010781165814857996
2011-05-01,-0.0091,0.30476882867447075,32725.635590010726,0.0,-0.0138,0.31899540561938,34253.26482564242,0.0,0.0344,0.18053787780518796,19385.895942649513,0.0,0.0045,0.19569788790096118,21013.75587863094,0.0,107378.55223693361,-0.0003817944418947894
2011-06-01,-0.0312,0.304568922446075,31704.59575960239,0.0,-0.0355,0.3173712415696744,33037.27392433212,0.0,-0.0397,0.1788365045185108,18616.27587372633,0.0,-0.0131,0.19922333146573978,20738.475676620874,0.0,104096.62123428172,-0.030564120434500075
2011-07-01,-0.0215,0.2900538042604453,31022.94695077094,0.0,0.0843,0.3349262429323247,35822.31611615332,0.0,0.0406,0.18112239129858307,19372.096674199616,0.0,0.0,0.19389756150864684,20738.475676620874,0.0,106955.83541774476,0.027466925915184515
2011-08-01,-0.0393,0.2628317707195289,29803.74513560564,0.0,0.1418,0.36070380258650164,40901.92054142386,0.0,0.1133,0.19019358156672775,21566.955227386432,0.0,0.0185,0.18627084512724174,21122.13747663836,0.0,113394.75838105429,0.060201698562407424
2011-09-01,0.0614,0.25253801049157004,31633.695086931828,0.0,0.0183,0.3325035412493117,41650.42568733192,0.0,0.2905,0.2221895739382631,27832.155720942188,0.0,0.1432,0.19276887432085513,24146.827563292973,0.0,125263.10405849891,0.10466397077686751
2011-10-01,0.0149,0.2698608902504084,32105.037143727113,0.0,-0.0327,0.3386471338245475,40288.45676735616,0.0,-0.1211,0.20561418948321603,24461.68166313609,0.0,-0.0842,0.18587778644182815,22113.664682463703,0.0,118968.84025668306,-0.05024834606426787
2011-11-01,0.0967,0.26630683569150787,35209.594235525525,0.0,0.1218,0.3418356568688823,45195.59080162014,0.0,0.1213,0.2074576367515268,27428.883648874496,0.0,0.1025,0.18439987068808308,24380.31531241623,0.0,132214.3839984364,0.11133624328164582
2011-12-01,0.0202,0.27612579620331473,35920.82803908314,0.0,-0.0935,0.3149376032865253,40969.80306166866,0.0,0.0405,0.21938698441383417,28539.753436653915,0.0,0.0114,0.18954961609632584,24658.250906977777,0.0,130088.63544438349,-0.016078043021991006
2012-01-01,-0.0191,0.2754992779365016,35234.74022353665,0.0,0.0435,0.33427640338647,42751.989494851245,0.0,-0.0632,0.20904822765859085,26736.04101945739,0.0,-0.0603,0.1811760910184376,23171.35837728702,0.0,127894.1291151323,-0.016869316230082254
2012-02-01,0.0046,0.2873881537151051,35396.82002856492,0.0,-0.057,0.3273200712802546,40315.12609364472,0.0,-0.0619,0.2036342612600947,25081.08008035298,0.0,-0.0344,0.18165751374454556,22374.263649108347,0.0,123167.28985167097,-0.03695900113762185
2012-03-01,0.1109,0.2980820468450708,39322.327369732775,0.0,0.0589,0.32360824339351835,42689.68702056039,0.0,0.0291,0.19565926523116278,25810.93951069125,0.0,0.0769,0.18265044453024795,24094.84452372478,0.0,131917.7984247092,0.07104571825503658
2012-04-01,0.0259,0.2940500640868871,40340.775648608855,0.0,0.0316,0.32100466092911234,44038.6811304101,0.0,0.0809,0.20336038899393077,27899.044517106173,0.0,0.0339,0.18158488599006975,24911.65975307905,0.0,137190.16104920418,0.039967030131298875
2012-05-01,0.0028,0.28147455752777345,40453.72982042496,0.0,0.0026,0.3072151155900533,44153.18170134917,0.0,0.1636,0.22587783577844103,32463.32820010474,0.0,0.0698,0.1854324911037322,26650.493603843966,0.0,143720.73332572283,0.04760233697937277
2012-06-01,0.071,0.2885285077958115,43325.94463767513,0.0,0.0549,0.3101801388900007,46577.19137675324,0.0,0.0108,0.21852391115277706,32813.93214466587,0.0,0.0298,0.18276744216141086,27444.678313238517,0.0,150161.74647233274,0.044816172291664236
2012-07-01,-0.0062,0.2879509112557817,43057.32378092154,0.0,-0.0086,0.3088116215466441,46176.62753091316,0.0,0.0167,0.22311179161045963,33361.92481148179,0.0,-0.0186,0.18012567558711465,26934.20729661228,0.0,149530.08341992876,-0.00420655105073886
2012-08-01,0.0247,0.2886836441709814,44120.8396783103,0.0,0.0532,0.318208276810405,48633.22411555774,0.0,-0.0105,0.21599580060791074,33011.62460096123,0.0,0.005,0.17711227841070296,27068.87833309534,0.0,152834.5667279246,0.022099120340324907
2012-09-01,0.0142,0.29097512375196444,44747.35560174231,0.0,0.0372,0.32800771309922616,50442.38005265649,0.0,-0.0369,0.2067410734732459,31793.49565318576,0.0,-0.0099,0.17427608967556352,26800.896437597698,0.0,153784.12774518225,0.006212999045877243
2012-10-01,-0.0189,0.29009670029164447,43901.63058086938,0.0,-0.0286,0.32378431541206387,48999.727983150515,0.0,-0.006,0.20882707383179902,31602.734679266647,0.0,0.0011,0.17729191046449266,26830.377423679056,0.0,151334.4706669656,-0.01592919317574637
2012-11-01,0.0356,0.29026437250702564,45464.52862954833,0.0,0.0297,0.32212573480456935,50455.01990425008,0.0,0.0446,0.21076365770519423,33012.21664596194,0.0,0.0324,0.1768462349832108,27699.681652206258,0.0,156631.4468319666,0.03500178209006877
2012-12-01,-0.0166,0.295713374847129,44709.81745429783,0.0,-0.0461,0.31832833789030757,48129.04348666415,0.0,-0.0517,0.20705632814212102,31305.48504536571,0.0,-0.0235,0.17890195912044243,27048.73913337941,0.0,151193.0851197071,-0.03472075258357121
2013-01-01,0.02,0.3087256026910168,45604.01380338379,0.0,-0.0356,0.3142201350929594,46415.649538538906,0.0,-0.0599,0.1992342817349749,29430.286491148305,0.0,-0.0289,0.17781998048104897,26267.030572424745,0.0,147716.98040549573,-0.02299116200624629
2013-02-01,0.0036,0.31542083382753144,45768.18825307597,0.0,-0.0574,0.3015216646651431,43751.39125502677,0.0,0.0027,0.20337246806046738,29509.748264674407,0.0,-0.0074,0.17968503344685804,26072.6545461888,0.0,145101.98231896595,-0.01770275887952344
2013-03-01,0.0606,0.32257973258654676,48541.74046121237,0.0,0.0338,0.30057311298266254,45230.18827944667,0.0,0.0172,0.19947734991001348,30017.315934826805,0.0,0.0237,0.17736980452077722,26690.576458933476,0.0,150479.82113441933,0.037062476538960665
