data,ouro_retorno,ouro_peso,ouro_saldo,ouro_mov,sp500_retorno,sp500_peso,sp500_saldo,sp500_mov,small_caps_retorno,small_caps_peso,small_caps_saldo,small_caps_mov,emergentes_retorno,emergentes_peso,emergentes_saldo,emergentes_mov,bil_retorno,bil_peso,bil_saldo,bil_mov,saldo_total,retorno_total
2020-10-01,0.0221,0.28093905677747466,198949.72652083013,0.0,-0.0023,0.31633126732765,224013.06477892873,0.0,0.0487,0.22975272263486193,162701.62596803744,0.0,0.0405,0.13670131975713684,96806.36965425848,0.0,0.0262,0.036275633502876437,25688.94281752918,0.0,708159.729739584,0.022768556753332225
2020-11-01,-0.1251,0.24769753197479186,174061.1157330743,0.0,0.0242,0.326496128281032,229434.1809465788,0.0,0.0934,0.2531575470668357,177897.95783345212,0.0,0.0079,0.13884853295275648,97571.13997452712,0.0,-0.0754,0.03380025972458404,23751.99652908748,0.0,702716.3910167197,-0.007686597379472526
2020-12-01,0.0389,0.28351983962697946,205142.83102909086,23400.46,0.0087,0.3089767992406798,223562.39832081404,-7800.0,0.0534,0.24763927480542403,179181.18878175848,-7800.0,0.0312,0.1279401202194528,92571.99954173237,-7800.0,-0.0275,0.031923966107463946,23098.816624537572,0.0,723557.2342979333,0.02965754541609611
2021-01-01,0.019,0.27450500809239553,209040.54481864357,0.0,0.0356,0.304025873749664,231521.21970103504,0.0,0.098,0.2583535879304985,196740.9452823708,0.0,0.0805,0.13134821019798618,100024.04550484182,0.0,0.0473,0.031767320029455676,24191.3906508782,0.0,761518.1459577695,0.05246428321136154
2021-02-01,-0.0466,0.2607399155150021,203292.4283200948,4188.35,0.0427,0.3077582332531356,239951.44145826923,-1396.12,0.0793,0.27041476762639194,210835.66992726282,-1396.12,0.0242,0.12956001419098037,101014.721302059,-1396.12,0.0161,0.03152706941448994,24580.87204035734,0.0,779675.1330480432,0.023843144364521285
2021-03-01,0.0286,0.2729786325726891,224584.68684804952,15047.73,0.088,0.31068916830471494,255609.8582265969,-5015.91,0.0563,0.26425478506164085,217407.41241116772,-5015.91,0.0361,0.12089714420821607,99464.36839006332,-5015.91,0.0436,0.03118026985273918,25652.59806131692,0.0,822718.9239371943,0.05520734093554669
2021-04-01,-0.0422,0.280959122438331,220623.21199706182,5759.03,-0.027,0.31434635472923994,246840.5434144788,-1919.68,-0.0589,0.258255904243531,202795.50497214994,-1919.68,-0.0643,0.11623373403161973,91272.56492658226,-1919.68,-0.0754,0.03020488455727831,23718.392167493625,0.0,785250.2174777664,-0.045542536301605874
2021-05-01,0.056,0.29468187570970955,232978.11186889728,0.0,-0.0129,0.3081881600623101,243656.30040443203,0.0,-0.0157,0.2524783328790888,199611.6155440872,0.0,-0.0021,0.11520347572468463,91080.89254023644,0.0,-0.0184,0.0294481556242069,23281.973751611742,0.0,790608.8941092647,0.006824164466595617
2021-06-01,-0.1202,0.2765802533471181,204974.14282225582,0.0,-0.0333,0.31762123492666877,235389.69099696443,-158.12,-0.0381,0.25887711967771465,191854.31736385747,-158.12,-0.0495,0.11661297704974583,86422.09529949474,-158.12,-0.0545,0.030308414998752534,22461.6230171489,474.37,741101.8694997214,-0.06261885614798213
2021-07-01,0.051,0.28871640032194756,218854.97745619086,3260.85,0.0488,0.32417914610126786,245736.71475761628,-1086.95,-0.0117,0.24871839574274543,188535.38916570033,-1086.95,-0.0406,0.10800470436682744,81870.53840033527,-1086.95,0.0253,0.030381353467211773,23029.902079482767,0.0,758027.5218593255,0.022838496374364414
2021-08-01,0.0198,0.2839272735445329,223188.30600982343,0.0,0.0498,0.3281801373955343,257974.40315254556,0.0,0.0427,0.2500851656889709,196585.85028307574,0.0,0.0362,0.10792123598706391,84834.2518904274,0.0,0.0201,0.029886187383898016,23492.80311128037,0.0,786075.6144471525,0.037001417203202935
2021-09-01,0.0118,0.2852423171499187,225821.92802073935,0.0,-0.0051,0.3175700355646342,251415.2823794676,-5270.33,0.0114,0.2444111402927086,193496.51721430282,-5270.33,0.0041,0.1009115772361053,79890.13397017815,-5270.33,0.0447,0.0518649297566331,41060.6622163546,15810.98,791684.5238010426,0.007135330559560504
2021-10-01,0.0583,0.27901308812588443,238987.34642434845,0.0,0.1147,0.32718948852859864,280252.61526839255,0.0,0.0869,0.24553443590994609,210311.36456022575,0.0,0.0538,0.09828811643840506,84188.22317777373,0.0,0.0425,0.04997487099716573,42805.740360549666,0.0,856545.2897912902,0.08192754063049956
2021-11-01,-0.0131,0.35430809989986267,295863.5863361895,60803.5,-0.0165,0.3034939055374829,253431.39304146403,-22569.45,-0.0512,0.21331700724903654,178129.5285347422,-22569.45,-0.0488,0.0780551788941102,65179.670366698374,-15664.6,-0.0085,0.0508258084195076,42441.89156748499,0.0,835046.0698465791,-0.025099921978380957
2021-12-01,0.0259,0.3052438204942845,260692.7686522968,-41752.3,0.0383,0.32502669120591554,277588.2829639521,13917.43,0.0145,0.22812736341438689,194831.63943349593,13917.43,-0.0049,0.09216057704529677,78709.52457490156,13917.43,-0.0051,0.04944154784011611,42225.43792049082,0.0,854047.6535451374,0.022755132183365
2022-01-01,-0.0538,0.3137021698350813,246667.49769880323,0.0,-0.0873,0.32220685478349886,253354.8258611991,0.0,-0.1285,0.21593968867496527,169795.7737662917,0.0,-0.0368,0.09641605496281386,75813.01407054518,0.0,-0.0366,0.051735231743640746,40679.98689260086,0.0,786311.09828944,-0.07931238376983307
2022-02-01,0.0219,0.3307910336585619,252069.51589840703,0.0,-0.0683,0.30976951686410964,236050.6912548792,0.0,-0.0282,0.21653952160832748,165007.53294608227,0.0,-0.0797,0.09156016927854939,69770.71684912272,0.0,-0.0383,0.0513397585904515,39121.943394614245,0.0,762020.4003431055,-0.03089196883927625
2022-03-01,-0.0625,0.3306834596480475,236315.1711547566,0.0,-0.0429,0.31614292104126707,225924.1166000449,0.0,-0.0671,0.21540696072485158,153935.52748540015,0.0,-0.1072,0.08716622452778941,62291.296002896765,0.0,-0.0757,0.05060043405804441,36160.41227964195,0.0,714626.5235227403,-0.062195023649006975
2022-04-01,0.0135,0.395646822609537,275719.1289203458,35731.33,-0.0558,0.28536611487292457,198866.4943577624,-15305.08,-0.0672,0.1855615310020101,129314.48141438125,-15305.08,-0.0283,0.07971536899000421,55552.20172001479,-5121.18,0.0351,0.05371016252552402,37429.64275065738,0.0,696881.9491631617,-0.02483055662712752
2022-05-01,-0.0674,0.4372012263471586,289446.2767551145,34645.74,-0.0374,0.2638170965852161,174658.4221387821,-17422.05,-0.0356,0.1629938870491708,107909.06085602927,-17422.05,-0.0316,0.08154877325498257,53988.843969662325,198.36,-0.0371,0.05443901676347202,36041.00300460799,0.0,662043.6067241961,-0.049991741758845354
2022-06-01,0.0728,0.4631592928021877,319608.1648548869,8473.34,-0.0013,0.2288229483413286,157901.7926070017,-16551.09,-0.0036,0.1319145439768075,91029.08216094757,-16551.09,0.0252,0.0802093768805914,55349.362837697816,0.0,0.0907,0.09589383799908494,66172.59776512593,24628.84,690061.0002256598,0.04231955903946316
2022-07-01,-0.0229,0.429646808319926,303388.91962870996,-9108.81,0.0915,0.23825810321128507,168242.53579054237,-3762.96,0.106,0.13668242618389934,96516.331110008,-3762.96,-0.0032,0.0781326455431986,55172.24487661718,0.0,0.0001,0.11728001674169082,82815.59849690244,16634.72,706135.62990278,0.02329450537251576
2022-08-01,-0.0422,0.44823110617659745,304383.1790463784,14405.17,-0.0537,0.22216366272431226,150866.10678459026,-8815.18,-0.0315,0.12507953625777174,84938.56485004275,-8815.18,-0.0248,0.0811247148413026,55089.881675677076,1318.61,-0.0109,0.12340098000001608,83798.69686028622,1906.57,679076.4292169746,-0.0383201180338838
2022-09-01,0.0226,0.46277444232369525,312512.2037768266,1222.34,-0.0449,0.2138869232546068,144438.12715696217,362.17,-0.0531,0.11960773706847494,80771.26582950547,362.17,-0.068,0.07653074064039275,51681.31216173103,362.17,0.0541,0.1272001567128304,85898.4370344277,-2308.86,675301.3459594529,-0.005559143411699163
2022-10-01,-0.0353,0.4326764228101946,293141.79124150466,-8643.86,0.0596,0.23293738316844612,157816.96933151712,4502.01,0.0907,0.13727888823766035,93007.56194724161,4502.01,-0.0382,0.07975862929426315,54037.11925515291,4502.01,-0.0189,0.11734867648943594,79504.68158747701,-4862.17,677508.1233628932,0.0032678409670647834
2022-11-01,0.0774,0.43590158816686775,315830.96588359715,0.0,0.0485,0.22837884735812033,165471.0923440957,0.0,0.0169,0.13053598491201432,94579.38974415,0.0,0.1501,0.16131513478775733,116880.31476535136,47589.1,-0.0041,0.04386844477524017,31784.727702968354,-47589.1,724546.4904401626,0.06942849163754494
2022-12-01,0.0342,0.45658638984068217,326632.3849168162,0.0,-0.056,0.21835233872682472,156204.71117282633,0.0,-0.0665,0.12341687611939518,88289.86032616402,0.0,-0.038,0.15717380399578812,112438.862804268,0.0,0.0009,0.04447059131730996,31813.333957901024,0.0,715379.1531779754,-0.012652517655034057
2023-01-01,0.0239,0.402818404596004,297815.06077232806,-35768.96,0.0276,0.23368240782499541,172768.02572519632,11922.99,0.0629,0.14407163019174904,106516.23861167974,11922.99,0.0562,0.17766259257147235,131350.98893186788,11922.99,-0.0294,0.04176496481577912,30878.021939538736,0.0,739328.3359806108,0.03347760791776544
2023-02-01,-0.037,0.3988568524491908,286795.90352375194,0.0,-0.01,0.23787164669008806,171040.34546794437,0.0,-0.001,0.14798763306672952,106409.72237306806,0.0,-0.0604,0.17164077585886695,123417.38920038306,0.0,0.0163,0.043643091935124695,31381.333697153215,0.0,719044.6942623006,-0.02743522834331369
2023-03-01,0.0555,0.4144067279405176,302713.07616932015,0.0,0.0138,0.2373812804695873,173400.702235402,0.0,-0.0714,0.1352712819022148,98812.068195631,0.0,0.011,0.1708138678531822,124774.98048158726,0.0,-0.0194,0.042126841834498156,30772.535823428443,0.0,730473.3629053688,0.01589423958519487
2023-04-01,-0.0125,0.4171517467120307,298929.16271720367,0.0,-0.0086,0.2398974033737648,171909.45619617752,0.0,-0.0405,0.13230636849663302,94810.17943370795,0.0,-0.0311,0.16870666766891673,120894.4785886099,0.0,-0.0234,0.04193781374865467,30052.458485160216,0.0,716595.7354208593,-0.01899812941749568
2023-05-01,-0.0019,0.41574267191343406,298361.197308041,0.0,0.0143,0.24296765022490754,174367.76141978285,0.0,0.0035,0.1325728543452393,95142.01506172592,0.0,-0.0125,0.16635115952231894,119383.29760625228,0.0,0.0117,0.042365663994100085,30404.07224943659,0.0,717658.3436452387,0.0014828559142279207
2023-06-01,-0.057,0.3974788774365672,281354.60906148265,0.0,0.0267,0.25291219721937713,179023.38064969104,0.0,0.0393,0.13969256544153494,98881.09625365175,0.0,-0.0011,0.1684711748717853,119251.9759788854,0.0,-0.0351,0.04144518503073549,29336.889313481366,0.0,707847.9512571922,-0.01367000394396034
2023-07-01,-0.0018,0.44282866167804685,316176.864445172,35392.4,0.0051,0.23540651437346946,168078.76279400446,-11797.47,0.0343,0.12615040935515373,90070.594634152,-11797.47,0.0337,0.15556961693642735,111075.72283037384,-11797.47,-0.0254,0.040044797656902505,28591.73232491894,0.0,713993.6770286213,0.0086822682194867
2023-08-01,0.0199,0.4490265712634117,322468.78404763096,0.0,0.015,0.2375544914966622,170599.94423591453,0.0,-0.0192,0.12301210445532715,88341.23921717629,0.0,-0.0351,0.14924019773294578,107176.96495902771,0.0,0.034,0.041166635051653085,29563.851223966183,0.0,718150.7836837157,0.005822329789242353
2023-09-01,-0.0199,0.4480443808507453,316051.6552450831,0.0,-0.0213,0.23669628356247605,166966.16542368956,0.0,-0.036,0.12072674370025982,85160.95460535794,0.0,-0.0033,0.15143591242268187,106823.28097466292,0.0,0.0283,0.04309667946383677,30400.508213604426,0.0,705402.5644623981,-0.017751452077969465
2023-10-01,0.0762,0.4740971723179111,340134.7913747584,0.0,-0.0193,0.22823432316110953,163743.71843101236,0.0,-0.0666,0.1107961388027219,79489.2350286411,0.0,-0.0303,0.14438418193342528,103586.53556113063,0.0,0.0027,0.04248818378483208,30482.58958578116,0.0,717436.8699813237,0.017060195305778736
2023-11-01,-0.0024,0.3383610619085873,250500.25441145897,-89031.89,0.0585,0.2765455892020311,204736.14800922657,29677.3,0.0613,0.1564947952186246,115858.44362589679,29677.3,0.0476,0.18857321549707654,139607.19413384044,29677.3,-0.0279,0.04002533817368045,29632.125336337864,0.0,740334.1655167607,0.03191541513057872
2023-12-01,0.0019,0.33025325289368535,250976.20489484075,0.0,0.0328,0.27824368306549624,211451.4936639292,0.0,0.1049,0.16844775210963175,128011.99436225336,0.0,0.0053,0.18467922239253354,140347.1122627498,0.0,-0.0158,0.038376089538653284,29163.937756023726,0.0,759950.7429397968,0.02649692306087692
2024-01-01,0.0094,0.33115976305249856,253335.38122085226,0.0,0.0373,0.2867192487630457,219338.63437759376,0.0,-0.0188,0.16419121558179442,125605.368868243,0.0,-0.0252,0.17883837563217633,136810.3650337285,0.0,0.0254,0.03909139697048499,29904.70177502673,0.0,764994.4512754442,0.006636888485872516
2024-02-01,0.0053,0.3215690938409803,254678.05874132278,0.0,0.0547,0.2920968356503417,231336.45767804814,0.0,0.0593,0.1680002571703212,133053.7672421298,0.0,0.0447,0.1804651585362373,142925.78835073617,0.0,0.0029,0.03786865480211965,29991.425410174306,0.0,791985.4974224111,0.0352826691774899
2024-03-01,0.0977,0.3347574803908179,279560.10508035,0.0,0.0364,0.2870956292732274,239757.1047375291,0.0,0.0376,0.1653149895441253,138056.5888904339,0.0,0.0326,0.1767249276156762,147585.16905097017,0.0,0.0054,0.03610697317615315,30153.379107389246,0.0,835112.3468666725,0.05445408985975342
2024-04-01,0.0496,0.2971135340245128,249599.58754033537,-41755.62,-0.0175,0.2966811157655813,249236.32095462235,13918.54,-0.045,0.17276448254634272,145136.2480903644,13918.54,0.0229,0.1966501359736409,165202.1439882374,13918.54,0.025,0.036790731689922335,30907.213585073976,0.0,840081.5141586334,0.005950297957640238
2024-05-01,0.0352,0.29306654914454533,258385.4930217552,0.0,0.0656,0.30123377726527306,265586.22360924556,0.0,0.068,0.17581068600430955,155005.51296050916,0.0,0.0366,0.19423388982613762,171248.54245820688,0.0,0.0171,0.03565509775973426,31435.726937378742,0.0,881661.4989870957,0.04949517889356936
2024-06-01,0.0569,0.2896298669787816,273087.62757469306,0.0,0.0938,0.3080950941201074,290498.2113837928,0.0,0.0424,0.17136529289873756,161577.74671003476,0.0,0.0774,0.19567943026995904,184503.17964447208,0.0,0.0567,0.03523031573241438,33218.13265472812,0.0,942884.8979677209,0.06944093515590977
2024-07-01,0.0734,0.2935753205745132,293132.25943867554,0.0,0.0318,0.30018909709147235,299736.0545057974,0.0,0.1257,0.18216298815430074,181888.06947148612,0.0,0.0289,0.19012225226617907,189835.32153619733,0.0,0.0205,0.03395034191353466,33899.10437415005,0.0,998490.8093263065,0.05897423055394957
2024-08-01,0.0258,0.296573458004654,300695.07173219335,0.0,0.026,0.30331390321952173,307529.1919229481,0.0,-0.0138,0.17691928779868676,179378.0141127796,0.0,0.0129,0.18964856640318006,192284.19718401428,0.0,0.0033,0.033544784573957515,34010.97141858474,0.0,1013897.44637052,0.015429923741219653
2024-09-01,0.0159,0.30209144211886635,305476.1233727352,0.0,-0.0152,0.29949911183853156,302854.7482057193,0.0,-0.0312,0.1718559186345882,173781.4200724609,0.0,0.0207,0.19408986589573726,196264.4800657234,0.0,-0.0348,0.03246366151227658,32827.389613217994,0.0,1011204.1613298568,-0.00265636830460958
2024-10-01,0.105,0.3142729822612195,337551.11632687243,0.0,0.0504,0.29618059294243954,318118.62751528755,0.0,0.0459,0.1692236284851441,181757.98725378685,0.0,0.0283,0.18790097866174216,201818.76485158337,0.0,0.0608,0.032421817649454614,34823.29490170165,0.0,1074069.7908492319,0.06216907714926645
2024-11-01,0.0078,0.29764534445488794,340184.01503422204,0.0,0.103,0.30700807880588044,350884.84614936216,0.0,0.1588,0.1842838100743168,210621.1556296882,0.0,0.0153,0.17928383006777746,204906.5919538126,0.0,0.043,0.03177893659713743,36320.69658247482,0.0,1142917.3053495598,0.06409966567060077
2024-12-01,0.017,0.3046600669392549,345967.1432898038,0.0,0.0014,0.3094232028478062,351376.0849339713,0.0,-0.0617,0.17403010622317264,197625.83032733644,0.0,-0.0071,0.17916043920758412,203451.75515094053,0.0,0.0232,0.03272618478218212,37163.336743188236,0.0,1135584.1504452403,-0.0064161727799515456
2025-01-01,0.0136,0.31324818401840665,350672.29643854516,0.0,-0.0235,0.3065007571815496,343118.74693802296,0.0,-0.0254,0.17205100714628593,192606.1342370221,0.0,-0.0287,0.17652325786971157,197612.68977810853,0.0,-0.0458,0.031676793784046094,35461.25592035022,0.0,1119471.123312049,-0.01418919692289966
2025-02-01,0.0154,0.3214173196326483,356072.64980369876,0.0,-0.0199,0.30356066462219616,336290.6838739563,0.0,-0.0577,0.16382869220031143,181492.76029154594,0.0,0.0056,0.1793786506745285,198719.32084086593,0.0,-0.0061,0.031814672870315586,35244.94225923608,0.0,1107820.357069303,-0.010407384344382375
2025-03-01,0.0779,0.35033063479570586,383810.7092234069,0.0,-0.0707,0.28525403815808087,312514.9325240676,0.0,-0.0836,0.15181175955624485,166319.9655311727,0.0,-0.0028,0.18087701891522037,198162.9067425115,0.0,-0.0138,0.03172654857474813,34758.56205605862,0.0,1095567.0760772172,-0.011060711164851189
2025-04-01,0.0277,0.36412929755277046,394442.2658688953,0.0,-0.0315,0.2794104063925236,302670.71214955946,0.0,-0.0467,0.14636800645111916,158552.82314086694,0.0,-0.0227,0.1787814442072293,193664.6087594565,0.0,-0.0242,0.03131084539635748,33917.404854301996,0.0,1083247.8147730802,-0.011244643594299442
2025-05-01,0.0082,0.352804634920645,397676.6924490202,0.0,0.0703,0.2873955689818443,323948.4632136735,0.0,0.0611,0.14925690706015807,168240.40063477392,0.0,0.0488,0.1801968046020926,203115.44166691796,0.0,0.0085,0.03034608443526,34205.702795563564,0.0,1127186.7007599492,0.04056217366667236
2025-06-01,-0.029,0.3425812526971693,386144.06836799864,0.0,0.0147,0.29162705325748944,328710.5056229145,0.0,0.0173,0.15184257620780345,171150.9595657555,0.0,0.0245,0.18461591172349376,208091.76998775746,0.0,-0.0334,0.029333206114043955,33063.23232219174,0.0,1127160.535866618,-2.321256391124571e-05
2025-07-01,0.0139,0.3872902442132957,447852.90029631386,55569.02,0.0401,0.2787610975213944,322352.4678973934,-18786.01,0.035,0.136372432856635,157697.72280055695,-18786.01,0.0248,0.16776606238910913,194000.54283545385,-18786.01,0.0183,0.029810163019565815,34471.73835668785,789.01,1156375.3721864058,0.025918966633555973
2025-08-01,0.0177,0.39118720165815424,455779.8966315586,0.0,-0.0102,0.2672356541291331,311361.51259283995,-7782.34,0.0412,0.13397070092990865,156091.8965719399,-7782.34,-0.0027,0.15939600127656425,185715.41368779814,-7782.34,-0.0285,0.04821044200623976,56170.933458522246,23347.03,1165119.6529426589,0.007561801268492818
2025-09-01,0.1001,0.40874447098481126,501403.46428437764,0.0,0.0175,0.2582640202291619,316810.33906321466,0.0,0.0111,0.1286586614393178,157824.51662388843,0.0,0.0525,0.15934359654446217,195465.47290640755,0.0,-0.0175,0.044989250802246764,55187.94212299811,0.0,1226691.7350008865,0.05284614494547357
2025-10-01,0.049,0.41205194585258476,525972.2340343122,0.0,0.0341,0.25665577180848176,327613.5716252703,0.0,0.029,0.12722691413006565,162401.42760598118,0.0,0.0471,0.16034202536051523,204671.89668029934,0.0,0.0113,0.04372334284835264,55811.565868987986,0.0,1276470.695814851,0.04057984528111991
2025-11-01,0.0488,0.37476109794769563,484701.5503031867,-63823.54,-0.0036,0.26878185472967797,347632.0845314193,21274.51,0.0053,0.1427670684352814,184649.4200752929,21274.51,-0.0225,0.1707663512022242,220862.61252999262,21274.51,-0.0053,0.0429236276851209,55515.76456988235,0.0,1293361.4320097738,0.013232372862379327
2025-12-01,0.0466,0.3300841397047007,439607.0404853152,-64668.07,0.022,0.2833078532345279,377310.24283111055,21556.02,0.0119,0.15667428902547392,208659.28481218888,21556.02,0.0299,0.18746537861292592,249666.9496426394,21556.02,0.0188,0.04246833942237148,56559.46094379613,0.0,1331802.9787150503,0.029722199652684633
2026-01-01,0.0742,0.29742879717752785,400694.7437593256,-66590.15,-0.0395,0.28483351632985215,383726.4377992817,22196.72,-0.0005,0.17127475039154524,230740.5768097828,22196.72,0.0236,0.20656218614208707,278279.6522462057,22196.72,-0.0496,0.03990074995898776,53754.11168098384,0.0,1347195.5222955795,0.011557673189303452
2026-02-01,0.0674,0.3101530778177313,427701.56948870415,0.0,-0.0188,0.27303260512109045,376512.38076865516,0.0,-0.0035,0.16673874498516136,229932.98479094857,0.0,0.0481,0.21150440861380945,291664.90351924824,0.0,-0.0105,0.03857116346220735,53189.69350833351,0.0,1379001.5320758896,0.023609052475258796
2026-03-01,-0.0951,0.29762903368459315,387027.1502303284,0.0,-0.0297,0.28094360774642,365329.9630598261,0.0,-0.0301,0.171499199992996,223012.00194874103,0.0,-0.0722,0.20810015481641372,270606.6974851585,0.0,0.0226,0.04182800375957695,54391.780581621846,0.0,1300367.593305676,-0.05702237230428708
2026-04-01,-0.0603,0.2741415466179891,363689.4130714396,0.0,0.05,0.289147067180129,383596.4612128174,0.0,0.0658,0.1791629281858269,237686.19167696818,0.0,0.0715,0.21856213083161172,289955.07635534735,0.0,-0.0491,0.03898632718444324,51721.14415506421,0.0,1326648.2864716367,0.020210203100457402
2026-05-01,-0.0074,0.3345342560645446,460890.88398871094,100637.49,0.0617,0.26975851366016124,371648.75515864824,-33545.83,0.055,0.1563233369344873,215368.08156920143,-33545.83,0.0825,0.20146706739643275,277563.0091796635,-33545.83,0.01,0.03791682594437415,52238.355596614856,0.0,1377709.0854928389,0.03848857270000616
