data,sp500_retorno,sp500_peso,sp500_saldo,sp500_mov,small_caps_retorno,small_caps_peso,small_caps_saldo,small_caps_mov,emergentes_retorno,emergentes_peso,emergentes_saldo,emergentes_mov,ouro_retorno,ouro_peso,ouro_saldo,ouro_mov,saldo_total,retorno_total
2010-11-01,0.0112,0.42911454569665824,42442.07333339619,0.0,0.0488,0.2113515055785488,20903.966525594096,0.0,-0.016,0.24469324937252163,24201.670482167578,0.0,0.0334,0.11484069935227141,11358.452964242095,0.0,98906.16330539995,0.014527896435203802
2010-12-01,0.024,0.4302507508667138,43460.683093397696,0.0,0.0338,0.21393917560559605,21610.520594159178,0.0,0.0226,0.2450057183448938,24748.628235064563,0.0,-0.0146,0.11080435518279637,11192.61955096416,0.0,101012.45147358559,0.021295823210550457
2011-01-01,0.0354,0.46315804239124136,47064.731442903976,1994.92,0.0087,0.2005397913855073,20378.252262328362,-1408.03,-0.0265,0.24192704496012848,24583.900866835353,504.48,-0.0506,0.09437512126312288,9590.116829685372,-1091.38,101617.00140175306,0.005984905022580866
2011-02-01,0.0205,0.4634232820519935,48029.55843748351,0.0,0.0437,0.20521630903137578,21268.78188619211,0.0,-0.0116,0.23445137678108594,24298.727616780063,0.0,0.0473,0.09690903213554476,10043.72935572949,0.0,103640.79729618518,0.019915918266775412
2011-03-01,-0.0215,0.45370063789766263,46996.92293107761,0.0,0.0022,0.2057770713000555,21315.573206341734,0.0,0.0412,0.24424048747458404,25299.8351945914,0.0,-0.007,0.09628180332769787,9973.423250239384,0.0,103585.75458225013,-0.0005310911858169565
2011-04-01,-0.0012,0.45129336379730106,46940.52662356032,0.0,-0.0032,0.20427538371922324,21247.36337208144,0.0,-0.0023,0.2426770204361413,25241.64557364384,0.0,0.0612,0.10175423204733444,10583.796753154034,0.0,104013.33232243963,0.004127765848826126
2011-05-01,-0.0091,0.45371110342835463,46513.36783128592,0.0,-0.0136,0.20443710881841598,20958.399230221134,0.0,-0.0251,0.24003764450979834,24608.08026974538,0.0,-0.0138,0.10181414324343083,10437.740357960509,0.0,102517.58768921296,-0.014380316444337016
2011-06-01,-0.0312,0.45456464436720495,45062.1507549498,0.0,-0.0369,0.20361662245974552,20185.034298625975,0.0,-0.0321,0.24026580299559916,23818.160893086555,0.0,-0.0355,0.10155293017745039,10067.200575252911,0.0,99132.54652191524,-0.03301912621627068
2011-07-01,-0.0215,0.4498390498154049,44093.314513718375,0.0,-0.037,0.19830797774654813,19438.188029576813,0.0,-0.0103,0.24048954566327854,23572.833835887763,0.0,0.0843,0.11136342677476843,10915.865583746732,0.0,98020.20196292968,-0.011220780641801098
2011-08-01,-0.0393,0.4475630116080173,42360.44725332924,0.0,-0.0721,0.19056827561018086,18036.694672644324,0.0,-0.0758,0.23018202675791127,21786.01303112747,0.0,0.1418,0.13168668602389044,12463.735323522018,0.0,94646.89028062306,-0.034414453497885855
2011-09-01,0.0614,0.46661312948229494,44961.378714683655,0.0,0.012,0.18943263513621464,18253.135008716057,0.0,-0.0613,0.21223739745954506,20450.530432319356,0.0,0.0183,0.13171683792194544,12691.821679942472,0.0,96356.86583566153,0.01806689633403158
2011-10-01,0.0149,0.46117346231670003,45631.30325753244,0.0,0.0545,0.19452950686345183,19247.930866691084,0.0,0.0655,0.22022137336521,21790.040175636273,0.0,-0.0327,0.12407565745463811,12276.799111008353,0.0,98946.07341086815,0.026871023177762465
2011-11-01,0.0967,0.4612403010703337,50043.85028253583,0.0,0.0981,0.19480606438102094,21136.15288471348,0.0,0.0806,0.21701988299700017,23546.317413792556,0.0,0.1218,0.1269337515516452,13772.11324272917,0.0,108498.43382377103,0.09654107620054031
2011-12-01,0.0202,0.4748623473863331,51054.736058243056,0.0,0.0119,0.19892768897542754,21387.67310404157,0.0,-0.0407,0.21009181759577708,22587.9822950512,0.0,-0.0935,0.11611814604246229,12484.420654533993,0.0,107514.81211186982,-0.00906576876030174
2012-01-01,-0.0191,0.4379126015227002,47457.56642753061,-2673.08,0.0071,0.19982640911989183,21655.634142080264,115.29,0.0432,0.25873659232118407,28039.86223419741,4290.72,0.0435,0.10352439703622393,11219.17006300622,-1732.94,108372.2328668145,0.007974908183372209
2012-02-01,0.0046,0.4406440970918465,47675.871233097256,0.0,-0.0098,0.19819064279342566,21443.40892748788,0.0,0.0163,0.2633826237120079,28496.91198861483,0.0,-0.057,0.09778263640272015,10579.677369414865,0.0,108195.86951861481,-0.0016273850186000471
2012-03-01,0.1109,0.4507463782189648,52963.12535284774,0.0,0.1005,0.20083644045545646,23598.47152470041,0.0,0.0435,0.2530747959889092,29736.527660119573,0.0,0.0589,0.09534238533666954,11202.820366473401,0.0,117500.94490414113,0.08600213138381774
2012-04-01,0.0259,0.452388596769135,54334.870299486494,0.0,0.017,0.19981948809732342,23999.645540620317,0.0,0.0161,0.25157050432886574,30215.285755447498,0.0,0.0316,0.09622141080467582,11556.82949005396,0.0,120106.63108560827,0.022175874275674134
2012-05-01,0.0028,0.45814653680173345,54487.007936325055,0.0,-0.0005,0.20169683063718505,23987.645717850006,0.0,-0.0446,0.24272996363591454,28867.68401075454,0.0,0.0026,0.09742666892516694,11586.877246728101,0.0,118929.2149116577,-0.009803090498070377
2012-06-01,0.071,0.4584748433214526,58355.58549980413,0.0,0.0769,0.20295328390810596,25832.29567355267,0.0,0.0694,0.24254102159699759,30871.101281100906,0.0,0.0549,0.09603085117344377,12222.996807573474,0.0,127281.9792620312,0.07023307398924672
2012-07-01,-0.0062,0.4626063790164907,57993.78086970535,0.0,-0.0335,0.1991567613018121,24966.913768488655,0.0,-0.019,0.24157463042734173,30284.550356759988,0.0,-0.0086,0.09666222925435539,12117.879035028342,0.0,125363.12402998234,-0.015075623769949198
2012-08-01,0.0247,0.4616652464609513,59426.22725718707,0.0,0.0404,0.20179677812778482,25975.577084735596,0.0,0.009,0.2373893981692447,30557.111309970827,0.0,0.0532,0.09914857724201924,12762.55019969185,0.0,128721.46585158534,0.026788912988478186
2012-09-01,0.0142,0.45728257019144647,60270.07968423913,0.0,0.0186,0.200748245859646,26458.722818511676,0.0,0.0418,0.2415346996640817,31834.39856272761,0.0,0.0372,0.10043448428482575,13237.317067120386,0.0,131800.5181325988,0.023920270489800055
2012-10-01,-0.0189,0.4561721753825042,59130.97517820701,0.0,-0.0208,0.19987295424958543,25908.381383886634,0.0,-0.0034,0.2447548364197494,31726.161607614336,0.0,-0.0286,0.09920003394816099,12858.729799000743,0.0,129624.24796870872,-0.016511848319902933
2012-11-01,0.0356,0.4547861329840319,61236.03789455118,0.0,0.0384,0.19980442022800743,26903.26322902788,0.0,0.0486,0.24707426744218836,33268.053061744395,0.0,0.0297,0.09833517934577227,13240.634074031064,0.0,134647.98825935452,0.038756176945061505
2012-12-01,-0.0166,0.4483239209904048,60219.519665501626,0.0,0.0032,0.20093107567367452,26989.353671360772,0.0,0.0365,0.2567150421316863,34482.33699849807,0.0,-0.0461,0.0940299612042345,12630.240843218233,0.0,134321.4511785787,-0.002425116669005578
2013-01-01,0.02,0.4572600996916335,61653.54265881165,225.13,0.0317,0.2055578786257098,27715.891780742906,-125.06,-0.0319,0.24110754397965078,32509.14361024598,-901.98,-0.0356,0.0960744777030061,12953.966273199663,801.91,134832.54432300018,0.0038050001689007296
2013-02-01,0.0036,0.46381873753900615,61875.495412383374,0.0,0.0026,0.20829850717873663,27787.953099372837,0.0,-0.0301,0.23635352762643985,31530.61838757758,0.0,-0.0574,0.09152922765581743,12210.408609118003,0.0,133404.47550845178,-0.010591425250623288
2013-03-01,0.0606,0.46911950551052534,65625.1504343738,0.0,0.0684,0.2122284564504994,29688.649091369938,0.0,0.0134,0.2284160237931583,31953.128673971118,0.0,0.0338,0.0902360142458169,12623.120420106192,0.0,139890.04861982106,0.048615858550850266
2013-04-01,0.0106,0.47583958333009957,66320.77702897816,0.0,-0.0108,0.21071017360821465,29368.011681183143,0.0,0.0047,0.23033543282796667,32103.30837873878,0.0,-0.0823,0.08311481023371907,11584.237609531452,0.0,139376.33469843154,-0.0036722692318567063
2013-05-01,0.074,0.48468557280506736,71228.51452912255,0.0,0.0935,0.2185241990227837,32113.920773373768,0.0,0.0013,0.21873597290380395,32145.04267963114,0.0,-0.0098,0.07805425526834506,11470.712080958045,0.0,146958.1900630855,0.05439844132118132
2013-06-01,0.0202,0.4931793820089204,72667.33052261082,0.0,0.0273,0.2239011506021647,32990.63081048687,0.0,-0.032,0.21118111068559717,31116.401313882943,0.0,-0.0785,0.0717383567033178,10570.261182602839,0.0,147344.62382958346,0.002629549032497458
2013-07-01,0.0946,0.4940358810762557,79541.65999004981,0.0,0.1146,0.22838811518664315,36771.35710136867,0.0,0.0568,0.2042424496224428,32883.81290851149,0.0,0.117,0.07333355411465842,11806.98174096737,0.0,161003.81174089733,0.09270231621828207
2013-08-01,0.0086,0.4902590253741446,80225.71826596424,0.0,0.0083,0.2265746976350245,37076.55936531003,0.0,0.0147,0.2039068485253966,33367.20495826661,0.0,0.0985,0.07925942846543428,12969.969442452657,0.0,163639.45203199354,0.016370049023048727
2013-09-01,-0.0209,0.4856643840342949,78549.00075420558,0.0,0.0099,0.23151193724786673,37443.6173030266,0.0,0.0193,0.21028943030631977,34011.192013961154,0.0,-0.0955,0.07253424841151863,11731.337360698428,0.0,161735.14743189176,-0.011637197365641727
2013-10-01,0.011,0.48979742281231436,79413.03976250184,0.0,-0.0088,0.22890947358654962,37114.11347075996,0.0,0.0082,0.21149164819584496,34290.08378847563,0.0,-0.0353,0.06980145540529092,11317.221151865773,0.0,162134.45817360323,0.002468917536181392
2013-11-01,0.0947,0.4853148015134393,85146.81665201076,-1632.08,0.107,0.22387790966273913,39278.61105213128,-1632.08,0.0622,0.19772020556678707,34689.331624118815,-1632.08,0.0073,0.09308708325703448,16331.809345274392,4896.23,175446.56867353525,0.08210537506887183
2013-12-01,0.0398,0.492296917889947,88535.65995476079,0.0,0.0324,0.22548258542315794,40551.23805022033,0.0,0.0025,0.19337004635837593,34776.05495317911,0.0,-0.0216,0.08885045032851907,15979.042263416466,0.0,179841.9952215767,0.025052792888872633
2014-01-01,-0.0168,0.4520344176537043,79569.29443552082,-7606.76,-0.0088,0.20253887114208013,35651.876147378396,-4582.84,-0.0685,0.2379249766454072,41880.71036388634,10184.45,0.0522,0.1075017345588084,18922.977621566806,2005.16,176024.85856835236,-0.02122494608960157
2014-02-01,0.0058,0.45156339774456955,80030.79634324684,0.0,0.0103,0.2032330505285637,36019.09047169639,0.0,-0.0032,0.23555030046472156,41746.6920907219,0.0,0.027,0.10965325126214522,19433.89801734911,0.0,177230.47692301424,0.006849136902977504
2014-03-01,-0.0186,0.45168396839992386,78542.22353126245,0.0,-0.0351,0.1998695032017606,34754.82039613985,0.0,0.0124,0.24305563244898706,42264.35107264685,0.0,-0.057,0.10539089594932856,18326.165830360213,0.0,173887.56083040935,-0.018861970867781408
2014-04-01,-0.0089,0.45540593143170294,77843.19774183421,0.0,-0.0519,0.1927734455196429,32951.04521758019,0.0,-0.0073,0.2454540722485082,41955.82130981653,0.0,-0.0079,0.10636655080014598,18181.389120300366,0.0,170931.4533895313,-0.01700010872980795
2014-05-01,0.0194,0.4581079232289886,79353.3557780258,0.0,0.0063,0.1914252282558355,33158.63680245094,0.0,0.0279,0.2489691857537513,43126.38872436041,0.0,-0.033,0.10149766276142456,17581.403279330454,0.0,173219.78458416762,0.013387420215877466
2014-06-01,0.0091,0.45369514842175973,80075.47131560583,0.0,0.0424,0.19583743041505358,34564.563002874864,0.0,0.006,0.24581348582529342,43385.14705670658,0.0,0.0506,0.10465393533789331,18471.022285264575,0.0,176496.20366045184,0.018914808629681756
2014-07-01,0.0045,0.45578662020118116,80435.81093652606,0.0,-0.0455,0.18694727138713124,32991.87538624406,0.0,0.0338,0.2541497747890361,44851.56502722326,0.0,-0.0148,0.10311633362265132,18197.651155442658,0.0,176476.90250543607,-0.0001093573380926971
2014-08-01,0.0344,0.45749002413412515,83202.80283274256,0.0,0.045,0.18956884568408555,34476.50977862504,0.0,0.025,0.2527814140853664,45972.85415290384,0.0,0.001,0.10015971609642282,18215.8488065981,0.0,181868.01557086955,0.030548547650689928
2014-09-01,0.0751,0.4714131491790418,89451.33332548152,0.0,0.0244,0.1861262970784417,35317.73661722349,0.0,0.0072,0.24402372819648596,46303.85870280475,0.0,0.0254,0.0984368255460305,18678.531366285693,0.0,189751.46001179545,0.04334706361742824
2014-10-01,0.006,0.47115500646981284,89988.04132543442,0.0,0.048,0.19379080077642166,37012.98797485022,0.0,-0.0028,0.24175667011631663,46174.20789843689,0.0,-0.046,0.09329752263744893,17819.318923436553,0.0,190994.55612215807,0.006551180740771878
2014-11-01,0.0768,0.47906344075520335,96899.12289922778,0.0,0.0522,0.19254206575715693,38945.0659471374,0.0,0.0348,0.23622674046950207,47781.070333302494,0.0,0.0462,0.09216775301813757,18642.57145769932,0.0,202267.830637367,0.059024061963308894
2014-12-01,0.0467,0.48109911167568536,101424.31193862171,0.0,0.0775,0.19905001162308444,41963.30855804055,0.0,-0.0048,0.22555825510304453,47551.721195702645,0.0,0.0663,0.09429262159818565,19878.573945344786,0.0,210817.9156377097,0.042271106450296525
2015-01-01,-0.048,0.4421714279876709,90314.39496556787,-6556.25,-0.0497,0.1961696838998007,40068.048703705936,200.27,-0.0243,0.2517662706872904,51423.762302647076,5152.76,0.0647,0.10989261742523813,22445.786013608595,1203.22,204251.99198552946,-0.031144998432978355
2015-02-01,0.1751,0.44805382805119576,106128.4455240388,0.0,0.1802,0.1996421289023929,47288.311080113745,0.0,0.1631,0.252510413118581,59810.977934208815,0.0,0.0531,0.09979362992783036,23637.65725093121,0.0,236865.39178929257,0.15967237081376262
2015-03-01,0.0913,0.44520598492239427,115817.97260038355,0.0,0.1268,0.20482627986163612,53284.468925072164,0.0,0.094,0.2515262181533769,65433.20986002444,0.0,0.0834,0.09844151706259267,25609.037865658873,0.0,260144.68925113903,0.09828070401502531
2015-04-01,-0.0773,0.441977231969363,106865.2433183739,0.0,-0.1083,0.1965091725694857,47513.76094048685,0.0,-0.0224,0.26455918072056867,63967.5059591599,0.0,-0.0846,0.09695441474058267,23442.513262224133,0.0,241789.02348024477,-0.07055944837364736
2015-05-01,0.0822,0.44721317836013696,115649.56631914424,0.0,0.0949,0.20117057082778428,52022.81685373905,0.0,0.027,0.2540390301619421,65694.62862005722,0.0,0.0764,0.09757722065013652,25233.521275458057,0.0,258600.5330683986,0.06952966411036199
2015-06-01,-0.0349,0.44608032510653045,111613.3964546061,0.0,-0.0065,0.20656582883034347,51684.66854418975,0.0,-0.0502,0.24937836403016592,62396.75826333035,0.0,-0.0285,0.0979754820329602,24514.365919107502,0.0,250209.1891812337,-0.0324490587378079
2015-07-01,0.1025,0.46255361497359515,123053.76959120322,0.0,0.0647,0.20685029598933355,55028.666598998825,0.0,0.0129,0.2375722743733201,63201.67644492731,0.0,0.0095,0.09302381466375116,24747.252395339023,0.0,266031.3650304684,0.06323579042404481
2015-08-01,-0.0046,0.4611190684011973,122487.72225108369,0.0,-0.0052,0.2060844811438572,54742.51753268403,0.0,-0.032,0.2303161958111395,61179.22279868964,0.0,0.1,0.10248025464380595,27221.977634872925,0.0,265631.4402173303,-0.0015032994815941114
2015-09-01,0.1043,0.4637304122840359,135263.1916818717,0.0,0.0752,0.20179015300781225,58859.15485114187,0.0,0.0988,0.230466896764366,67223.73001120018,0.0,0.1145,0.10401253794378584,30338.894074065873,0.0,291684.97061827965,0.0980815011191194
2015-10-01,0.0255,0.47065269478683736,138712.40306975946,0.0,0.0002,0.19974969558850447,58870.9266821121,0.0,0.0073,0.22975591147429897,67714.46324028194,0.0,-0.0301,0.09984169815035923,29425.69336243649,0.0,294723.48635459,0.010417114498116442
2015-11-01,0.0001,0.47362296716720054,138726.27431006642,0.0,0.0322,0.20746209453109582,60766.57052127611,0.0,-0.0256,0.2252644955356459,65980.97298133072,0.0,-0.0678,0.09365044276605776,27430.631352463297,0.0,292904.44916513655,-0.006172013000907861
2015-12-01,0.0118,0.4806149635014134,140363.2443469252,0.0,-0.0262,0.20261816931488327,59174.486373618674,0.0,-0.0247,0.22034379744467364,64351.24294869185,0.0,0.0266,0.09642306973902981,28160.28614643882,0.0,292049.2598156745,-0.0029196871262952007
2016-01-01,-0.0238,0.4483445758599144,128294.32659746837,-8941.07,-0.0599,0.19189343803408404,54910.53251583892,-765.24,-0.0234,0.24917983464316412,71303.10214169246,8660.33,0.0835,0.11058215146283742,31643.21242966646,1044.34,286151.1736846662,-0.020195518162692272
2016-02-01,-0.0215,0.4431370967060395,125535.9985756228,0.0,-0.0196,0.19003289500031859,53834.28607852847,0.0,-0.0255,0.24527884632303631,69484.8730370793,0.0,0.0882,0.12155116197060553,34434.14376596304,0.0,283289.3014571936,-0.01000125979083466
2016-03-01,-0.0368,0.43941345479295907,120916.27382803988,0.0,-0.027,0.19035329276475843,52380.7603544082,0.0,0.0207,0.25773712424695683,70923.20990894685,0.0,-0.101,0.11249612819532577,30956.295245600773,0.0,275176.5393369957,-0.028637728563935205
2016-04-01,-0.0329,0.43583311828328164,116938.12841909737,0.0,-0.0194,0.19143783627772537,51364.573603532685,0.0,-0.0316,0.2559807184532976,68682.03647582413,0.0,0.0119,0.11674832698569548,31324.675159023423,0.0,268309.4136574776,-0.024955345743004065
2016-05-01,0.0399,0.44495651012185894,121603.95974301935,0.0,0.0472,0.1968172544041253,53788.981477619425,0.0,-0.0136,0.24789403453748882,67747.96077975293,0.0,-0.0374,0.11033220093652697,30153.132308075947,0.0,273294.03430846764,0.018577882091581843
2016-06-01,-0.0932,0.4369141580254624,110270.47069496995,0.0,-0.0942,0.19304676433912754,48722.05942242767,0.0,-0.0601,0.25229855706466126,63676.30833688978,0.0,-0.0145,0.11774052057074892,29715.911889608844,0.0,252384.75034389622,-0.07650838049750863
2016-07-01,0.0497,0.4342706106831324,115750.91308850996,0.0,0.0673,0.19509590795919,52001.05402155705,0.0,0.068,0.2551438729285562,68006.29730379829,0.0,0.0359,0.11548960842912154,30782.7131264458,0.0,266540.97754031105,0.05608986746277567
